Date,Branch,Shift,Inflow_m3,Outflow_m3,Loss_m3,Total_Production_Cost_RWF,Water_Revenue_RWF,Net_Profit_RWF,Recorded_By,pH_Level,Turbidity_NTU,Temperature,Chlorine_mgL,Nitrate_mgL,Efficiency_%
2025-01-01,MUSANZE,Day,13125.9,10421.1,2704.8,1061596.0,8003416.0,6941820.0,system_historical,6.92,3.62,19.58,0.26,41.4,79.4
2025-01-15,MUSANZE,Day,15066.7,12834.6,2232.0,1171867.0,9856987.0,8685119.0,system_historical,7.21,2.01,23.45,0.25,19.38,85.2
2025-02-01,MUSANZE,Night,15051.6,11779.3,3272.3,1115374.0,9046513.0,7931139.0,system_historical,7.0,2.67,18.21,0.26,43.49,78.3
2025-02-15,MUSANZE,Night,14570.9,11895.8,2675.1,1224038.0,9135960.0,7911922.0,system_historical,6.91,3.41,18.58,0.26,20.72,81.6
2025-03-01,MUSANZE,Day,14548.2,12289.7,2258.5,1118410.0,9438499.0,8320089.0,system_historical,7.16,3.26,19.12,0.38,38.58,84.5
2025-03-15,MUSANZE,Day,13138.8,10357.3,2781.4,1162236.0,7954438.0,6792202.0,system_historical,7.22,4.42,22.37,0.3,35.15,78.8
2025-04-01,MUSANZE,Night,14176.2,12113.3,2063.0,1231126.0,9302979.0,8071852.0,system_historical,7.31,1.78,21.52,0.3,33.43,85.4
2025-04-15,MUSANZE,Night,13117.8,10659.3,2458.5,1099072.0,8186364.0,7087292.0,system_historical,7.3,3.19,23.59,0.36,34.68,81.3
2025-05-01,MUSANZE,Day,14444.7,11736.6,2708.1,1115995.0,9013723.0,7897728.0,system_historical,7.37,3.83,19.94,0.36,42.96,81.3
2025-05-15,MUSANZE,Day,13042.1,11174.1,1868.0,1207529.0,8581701.0,7374171.0,system_historical,7.16,3.44,23.02,0.39,27.98,85.7
2025-06-01,MUSANZE,Night,12953.4,10644.1,2309.3,1323241.0,8174642.0,6851401.0,system_historical,7.26,1.97,21.46,0.31,36.97,82.2
2025-06-15,MUSANZE,Night,14880.3,11777.0,3103.3,1193494.0,9044730.0,7851237.0,system_historical,7.06,2.61,19.1,0.44,20.05,79.1
2025-07-01,MUSANZE,Day,14086.4,11526.2,2560.1,1255799.0,8852135.0,7596336.0,system_historical,6.95,1.5,20.85,0.36,35.35,81.8
2025-07-15,MUSANZE,Day,12991.1,10241.5,2749.6,1118128.0,7865448.0,6747320.0,system_historical,7.01,4.28,18.86,0.38,44.59,78.8
2025-08-01,MUSANZE,Night,14375.7,12186.2,2189.5,1202207.0,9358987.0,8156780.0,system_historical,6.98,1.91,20.29,0.34,16.03,84.8
2025-08-15,MUSANZE,Night,13747.6,11721.6,2026.0,1240369.0,9002202.0,7761833.0,system_historical,7.09,3.22,20.12,0.33,17.36,85.3
2025-09-01,MUSANZE,Day,14904.0,12145.9,2758.1,1198199.0,9328053.0,8129854.0,system_historical,6.84,4.1,21.71,0.31,31.69,81.5
2025-09-15,MUSANZE,Day,13605.9,11433.5,2172.4,1393734.0,8780928.0,7387194.0,system_historical,6.91,3.2,20.81,0.33,39.46,84.0
2025-10-01,MUSANZE,Night,13938.4,11935.0,2003.4,1160642.0,9166044.0,8005402.0,system_historical,7.05,3.76,18.41,0.37,18.02,85.6
2025-10-15,MUSANZE,Night,13241.8,11407.3,1834.5,1153709.0,8760812.0,7607103.0,system_historical,6.92,3.58,21.37,0.29,35.49,86.1
2025-11-01,MUSANZE,Day,13138.1,11300.2,1837.9,1052592.0,8678563.0,7625971.0,system_historical,7.31,2.66,18.66,0.42,30.21,86.0
2025-11-15,MUSANZE,Day,14883.1,11811.1,3072.0,1439292.0,9070925.0,7631633.0,system_historical,6.92,3.85,23.43,0.28,28.15,79.4
2025-12-01,MUSANZE,Night,14534.0,12117.0,2417.0,1310958.0,9305839.0,7994882.0,system_historical,7.18,2.26,22.51,0.43,18.77,83.4
2025-12-15,MUSANZE,Night,13468.6,10622.2,2846.4,1354384.0,8157849.0,6803465.0,system_historical,6.85,3.71,20.44,0.37,42.41,78.9
2025-01-01,RUBAVU,Day,41431.7,34025.3,7406.4,1685062.0,26131451.0,24446388.0,system_historical,7.04,2.22,18.19,0.26,16.75,82.1
2025-01-15,RUBAVU,Day,46540.0,38692.6,7847.4,1590642.0,29715942.0,28125301.0,system_historical,6.84,2.08,22.7,0.43,42.91,83.1
2025-02-01,RUBAVU,Night,43656.1,35601.4,8054.7,1950052.0,27341889.0,25391837.0,system_historical,7.36,3.2,23.75,0.36,18.27,81.5
2025-02-15,RUBAVU,Night,44619.0,35500.3,9118.7,1703739.0,27264242.0,25560502.0,system_historical,7.2,3.02,23.5,0.36,15.14,79.6
2025-03-01,RUBAVU,Day,41511.8,34600.3,6911.5,1642951.0,26573006.0,24930055.0,system_historical,7.1,3.99,18.26,0.44,36.27,83.4
2025-03-15,RUBAVU,Day,40986.8,33002.3,7984.5,1608251.0,25345786.0,23737535.0,system_historical,7.03,4.06,23.69,0.37,28.48,80.5
2025-04-01,RUBAVU,Night,42763.9,34071.0,8692.9,1677716.0,26166548.0,24488831.0,system_historical,6.88,2.64,23.23,0.39,17.34,79.7
2025-04-15,RUBAVU,Night,45461.3,37568.9,7892.4,1890500.0,28852893.0,26962392.0,system_historical,7.1,2.67,21.07,0.45,30.03,82.6
2025-05-01,RUBAVU,Day,44989.7,35435.3,9554.3,1712756.0,27214344.0,25501588.0,system_historical,7.02,2.47,23.39,0.32,31.58,78.8
2025-05-15,RUBAVU,Day,46210.4,37707.4,8503.1,1689100.0,28959255.0,27270155.0,system_historical,7.27,4.42,21.85,0.44,32.61,81.6
2025-06-01,RUBAVU,Night,40635.5,32031.7,8603.9,1710660.0,24600310.0,22889650.0,system_historical,7.15,2.01,20.76,0.41,18.66,78.8
2025-06-15,RUBAVU,Night,39767.9,33957.5,5810.4,1557268.0,26079332.0,24522064.0,system_historical,6.93,3.6,21.17,0.4,42.45,85.4
2025-07-01,RUBAVU,Day,45918.9,36353.2,9565.7,1647616.0,27919266.0,26271651.0,system_historical,6.86,2.62,23.29,0.42,37.6,79.2
2025-07-15,RUBAVU,Day,40196.3,33709.2,6487.1,1461994.0,25888663.0,24426669.0,system_historical,6.97,3.67,22.72,0.29,22.87,83.9
2025-08-01,RUBAVU,Night,40274.9,33674.4,6600.5,1683296.0,25861971.0,24178675.0,system_historical,7.25,4.16,23.04,0.37,43.75,83.6
2025-08-15,RUBAVU,Night,39916.3,34080.7,5835.6,1566143.0,26174011.0,24607868.0,system_historical,6.95,1.99,19.3,0.37,28.89,85.4
2025-09-01,RUBAVU,Day,43450.2,34892.5,8557.7,1574951.0,26797433.0,25222482.0,system_historical,7.42,1.82,21.18,0.44,32.28,80.3
2025-09-15,RUBAVU,Day,41238.4,34691.1,6547.3,1624791.0,26642786.0,25017994.0,system_historical,7.38,2.77,20.88,0.42,36.74,84.1
2025-10-01,RUBAVU,Night,43111.8,34109.6,9002.3,1698100.0,26196143.0,24498043.0,system_historical,7.34,4.15,20.06,0.34,38.62,79.1
2025-10-15,RUBAVU,Night,44739.3,36516.9,8222.4,1699967.0,28044986.0,26345019.0,system_historical,7.44,3.45,20.09,0.4,18.69,81.6
2025-11-01,RUBAVU,Day,41636.4,34051.5,7585.0,1609549.0,26151525.0,24541977.0,system_historical,7.43,3.34,23.36,0.3,42.5,81.8
2025-11-15,RUBAVU,Day,43715.5,36022.8,7692.7,1488862.0,27665548.0,26176686.0,system_historical,7.29,4.19,19.96,0.37,24.53,82.4
2025-12-01,RUBAVU,Night,40610.9,34813.6,5797.3,1664981.0,26736870.0,25071889.0,system_historical,7.28,3.55,20.18,0.39,21.96,85.7
2025-12-15,RUBAVU,Night,45461.3,36945.3,8516.0,1684490.0,28374026.0,26689536.0,system_historical,7.03,4.28,19.53,0.29,32.62,81.3
2025-01-01,HUYE,Day,22763.7,18622.5,4141.2,1331860.0,14302049.0,12970190.0,system_historical,7.24,3.3,22.74,0.37,43.53,81.8
2025-01-15,HUYE,Day,24555.5,20495.4,4060.1,1215375.0,15740453.0,14525078.0,system_historical,7.23,1.93,19.41,0.35,33.84,83.5
2025-02-01,HUYE,Night,23027.5,18333.1,4694.4,1452097.0,14079796.0,12627699.0,system_historical,7.1,4.32,21.29,0.29,21.5,79.6
2025-02-15,HUYE,Night,22683.4,18849.2,3834.2,1282304.0,14476210.0,13193907.0,system_historical,7.43,2.76,23.11,0.33,35.14,83.1
2025-03-01,HUYE,Day,24684.1,19631.3,5052.8,1610063.0,15076859.0,13466796.0,system_historical,7.14,4.14,18.23,0.38,33.81,79.5
2025-03-15,HUYE,Day,22753.8,18357.8,4396.0,1568816.0,14098799.0,12529983.0,system_historical,7.01,4.31,21.43,0.43,38.48,80.7
2025-04-01,HUYE,Night,24908.5,21155.1,3753.3,1374243.0,16247153.0,14872910.0,system_historical,7.23,2.53,22.96,0.32,16.82,84.9
2025-04-15,HUYE,Night,24741.9,21027.8,3714.1,1327783.0,16149314.0,14821531.0,system_historical,6.85,4.41,19.83,0.3,17.66,85.0
2025-05-01,HUYE,Day,25705.2,21274.7,4430.5,1373124.0,16338974.0,14965850.0,system_historical,7.42,2.51,20.09,0.29,39.99,82.8
2025-05-15,HUYE,Day,24443.2,19560.9,4882.3,1491972.0,15022776.0,13530803.0,system_historical,6.82,2.87,23.28,0.37,36.16,80.0
2025-06-01,HUYE,Night,23550.9,18560.3,4990.6,1400646.0,14254328.0,12853683.0,system_historical,7.17,3.84,22.61,0.26,36.11,78.8
2025-06-15,HUYE,Night,23155.7,19496.3,3659.4,1430891.0,14973157.0,13542266.0,system_historical,7.34,2.52,18.83,0.41,31.59,84.2
2025-07-01,HUYE,Day,24311.7,20494.3,3817.5,1178132.0,15739600.0,14561468.0,system_historical,7.4,3.99,21.52,0.27,15.49,84.3
2025-07-15,HUYE,Day,24849.5,21189.5,3660.1,1530116.0,16273515.0,14743399.0,system_historical,7.22,2.02,21.27,0.25,22.25,85.3
2025-08-01,HUYE,Night,22768.4,17879.3,4889.2,1314947.0,13731273.0,12416325.0,system_historical,7.32,2.33,19.21,0.36,21.99,78.5
2025-08-15,HUYE,Night,22866.8,18660.2,4206.6,1454188.0,14331005.0,12876817.0,system_historical,6.94,2.53,21.6,0.44,25.0,81.6
2025-09-01,HUYE,Day,24686.8,20985.2,3701.6,1278808.0,16116639.0,14837831.0,system_historical,7.14,1.61,23.08,0.34,23.52,85.0
2025-09-15,HUYE,Day,22803.1,19419.0,3384.0,1377779.0,14913822.0,13536043.0,system_historical,7.13,4.45,18.63,0.28,37.58,85.2
2025-10-01,HUYE,Night,22570.9,17977.5,4593.4,1383979.0,13806706.0,12422728.0,system_historical,6.97,2.88,22.4,0.27,32.75,79.6
2025-10-15,HUYE,Night,24645.8,19433.2,5212.6,1449563.0,14924702.0,13475139.0,system_historical,7.18,4.38,22.09,0.33,42.73,78.9
2025-11-01,HUYE,Day,26105.9,21206.5,4899.4,1406696.0,16286598.0,14879903.0,system_historical,7.04,1.53,23.02,0.43,27.14,81.2
2025-11-15,HUYE,Day,26217.5,21110.4,5107.1,1312436.0,16212810.0,14900374.0,system_historical,6.8,4.37,19.4,0.42,25.86,80.5
2025-12-01,HUYE,Night,22834.9,18887.5,3947.5,1405986.0,14505585.0,13099599.0,system_historical,6.84,4.24,18.48,0.44,25.53,82.7
2025-12-15,HUYE,Night,25719.7,21215.5,4504.2,1367461.0,16293527.0,14926066.0,system_historical,7.46,3.52,19.58,0.32,39.41,82.5
