Date,Branch,Shift,Inflow_m3,Outflow_m3,Backwashing_m3,Non_Revenue_Pct,Revenue_Water_m3,Loss_m3,Total_Production_Cost_RWF,Water_Revenue_RWF,Net_Profit_RWF,Recorded_By,pH_Level,Turbidity_NTU,Temperature,Chlorine_mgL,Nitrate_mgL,Efficiency_%
2025-07-26,NZOVE,Night,94565.3,78425.3,3761.7,10,66821.1,16140.0,2924033.0,51318607.0,48394574.0,system_historical,7.12,3.53,20.71,0.41,18.9,82.9
2025-07-27,NZOVE,Day,93059.2,78798.7,3816.6,10,67102.2,14260.5,2219579.0,51534470.0,49314890.0,system_historical,6.98,2.56,19.04,0.26,40.48,84.7
2025-07-27,NZOVE,Night,85282.5,67459.0,3045.2,10,57667.9,17823.5,2216902.0,44288917.0,42072015.0,system_historical,7.28,2.33,21.79,0.32,19.92,79.1
2025-07-28,NZOVE,Day,89662.9,77070.5,2986.7,10,66376.8,12592.4,2852687.0,50977393.0,48124706.0,system_historical,7.15,2.86,19.93,0.37,33.95,86.0
2025-07-28,NZOVE,Night,96375.4,80593.1,4027.8,10,68505.9,15782.4,2766656.0,52612558.0,49845902.0,system_historical,7.15,2.5,19.76,0.35,40.89,83.6
2025-07-29,NZOVE,Day,84156.1,68467.6,2693.8,10,58927.1,15688.4,2388835.0,45256003.0,42867167.0,system_historical,7.19,3.57,20.79,0.29,17.07,81.4
2025-07-29,NZOVE,Night,82447.5,65567.2,3068.3,10,55942.2,16880.3,2233283.0,42963580.0,40730297.0,system_historical,7.29,2.77,20.42,0.39,27.47,79.5
2025-07-30,NZOVE,Day,83441.5,71191.3,2878.4,10,61193.8,12250.2,2367145.0,46996818.0,44629673.0,system_historical,7.09,3.32,21.65,0.36,28.3,85.3
2025-07-30,NZOVE,Night,80757.8,65376.9,2926.6,10,55912.6,15380.9,2215278.0,42940860.0,40725581.0,system_historical,7.48,2.36,21.44,0.34,27.09,81.0
2025-07-31,NZOVE,Day,90283.5,77869.8,3541.9,10,66540.9,12413.7,2445256.0,51103377.0,48658120.0,system_historical,7.29,2.8,18.53,0.27,29.13,86.3
2025-07-31,NZOVE,Night,88480.7,73973.6,3328.8,10,63247.5,14507.0,2782679.0,48574055.0,45791376.0,system_historical,7.02,2.7,22.78,0.38,28.0,83.6
2025-08-01,NZOVE,Day,81119.5,64233.8,2266.6,10,55543.8,16885.7,2293974.0,42657635.0,40363661.0,system_historical,7.05,3.03,18.86,0.33,41.99,79.2
2025-08-01,NZOVE,Night,82160.7,66993.4,2348.1,10,57945.9,15167.2,2088441.0,44502489.0,42414049.0,system_historical,6.96,2.16,21.93,0.42,28.32,81.5
2025-08-02,NZOVE,Day,92371.9,75274.2,2979.0,10,64767.8,17097.7,2653856.0,49741660.0,47087804.0,system_historical,6.82,2.02,18.55,0.25,38.8,81.5
2025-08-02,NZOVE,Night,89171.6,69722.2,2301.9,10,60448.1,19449.4,2382405.0,46424123.0,44041717.0,system_historical,6.93,3.55,23.24,0.34,20.94,78.2
2025-08-03,NZOVE,Day,80541.3,70006.1,2564.4,10,60441.1,10535.2,2182841.0,46418745.0,44235903.0,system_historical,7.48,2.16,19.29,0.28,40.2,86.9
2025-08-03,NZOVE,Night,89929.3,77453.4,2329.9,10,67378.1,12475.9,2756846.0,51746384.0,48989539.0,system_historical,7.45,1.71,20.46,0.44,42.78,86.1
2025-08-04,NZOVE,Day,84343.7,68398.0,2543.6,10,59014.6,15945.7,2555879.0,45323214.0,42767336.0,system_historical,7.48,3.06,21.84,0.41,26.65,81.1
2025-08-04,NZOVE,Night,93672.8,80119.7,3660.9,10,68446.9,13553.1,2707674.0,52567183.0,49859509.0,system_historical,7.08,1.64,18.1,0.36,37.1,85.5
2025-08-05,NZOVE,Day,96635.0,79710.5,3938.1,10,67801.4,16924.5,2462102.0,52071463.0,49609361.0,system_historical,7.02,4.25,20.1,0.27,29.45,82.5
2025-08-05,NZOVE,Night,86287.3,72962.9,2283.6,10,63383.0,13324.4,2538801.0,48678165.0,46139365.0,system_historical,7.37,1.66,19.37,0.35,34.87,84.6
2025-08-06,NZOVE,Day,97156.6,80857.4,3903.9,10,68867.7,16299.2,2434530.0,52890431.0,50455901.0,system_historical,7.33,2.14,20.26,0.35,40.66,83.2
2025-08-06,NZOVE,Night,82116.2,63782.2,2186.6,10,55217.4,18334.0,2671048.0,42406958.0,39735910.0,system_historical,7.12,3.53,19.98,0.38,28.83,77.7
2025-08-07,NZOVE,Day,81845.5,69049.6,3062.8,10,59081.8,12795.9,2498313.0,45374804.0,42876491.0,system_historical,6.88,2.3,20.33,0.33,32.55,84.4
2025-08-07,NZOVE,Night,94303.9,77780.3,3414.9,10,66587.4,16523.6,2957716.0,51139101.0,48181385.0,system_historical,7.5,2.58,21.12,0.28,24.04,82.5
2025-08-08,NZOVE,Day,86760.3,68710.2,2444.7,10,59394.4,18050.1,2563236.0,45614934.0,43051698.0,system_historical,6.99,2.69,19.17,0.4,19.19,79.2
2025-08-08,NZOVE,Night,89480.1,69138.0,2755.1,10,59469.1,20342.2,2383539.0,45672278.0,43288739.0,system_historical,7.47,2.93,21.7,0.36,32.37,77.3
2025-08-09,NZOVE,Day,87565.2,72457.4,2916.3,10,62295.4,15107.8,2544624.0,47842855.0,45298231.0,system_historical,7.34,3.47,23.9,0.41,17.19,82.7
2025-08-09,NZOVE,Night,91273.0,78473.3,2930.6,10,67695.4,12799.6,2354855.0,51990056.0,49635201.0,system_historical,7.12,4.16,21.05,0.36,30.54,86.0
2025-08-10,NZOVE,Day,96569.5,80556.9,3339.9,10,69161.2,16012.6,2858320.0,53115828.0,50257508.0,system_historical,6.82,2.04,22.16,0.4,17.55,83.4
2025-08-10,NZOVE,Night,80550.8,63705.2,2638.8,10,54695.9,16845.6,2169808.0,42006457.0,39836649.0,system_historical,6.95,3.11,20.49,0.34,25.87,79.1
2025-08-11,NZOVE,Day,87581.5,69200.0,2165.6,10,60114.3,18381.6,2404325.0,46167801.0,43763475.0,system_historical,7.21,1.75,20.0,0.44,20.75,79.0
2025-08-11,NZOVE,Night,94624.4,77689.1,3644.5,10,66275.7,16935.3,2472407.0,50899717.0,48427310.0,system_historical,6.8,4.28,20.14,0.27,20.57,82.1
2025-08-12,NZOVE,Day,84845.5,66090.6,2881.2,10,56600.4,18754.9,2669446.0,43469103.0,40799657.0,system_historical,6.94,4.14,22.76,0.37,40.69,77.9
2025-08-12,NZOVE,Night,81998.4,68286.0,3331.0,10,58126.4,13712.5,2240172.0,44641076.0,42400903.0,system_historical,7.34,2.98,19.82,0.3,44.85,83.3
2025-08-13,NZOVE,Day,84270.6,73028.4,2902.4,10,62823.2,11242.2,2539701.0,48248201.0,45708501.0,system_historical,7.18,1.69,23.49,0.34,24.7,86.7
2025-08-13,NZOVE,Night,84587.0,70810.4,2418.7,10,61310.7,13776.6,2371327.0,47086583.0,44715256.0,system_historical,7.17,2.39,22.44,0.3,30.05,83.7
2025-08-14,NZOVE,Day,97514.9,84157.9,3309.6,10,72432.6,13357.0,2739851.0,55628206.0,52888355.0,system_historical,6.83,3.08,22.72,0.33,33.52,86.3
2025-08-14,NZOVE,Night,93243.8,76381.6,2440.1,10,66303.3,16862.2,2652502.0,50920961.0,48268458.0,system_historical,7.42,2.66,21.8,0.44,19.03,81.9
2025-08-15,NZOVE,Day,93238.1,81262.4,2457.8,10,70678.3,11975.8,2610135.0,54280960.0,51670825.0,system_historical,6.95,3.89,23.86,0.35,21.47,87.2
2025-08-15,NZOVE,Night,89019.4,75164.5,2519.8,10,65128.3,13854.8,2268963.0,50018563.0,47749600.0,system_historical,7.17,3.3,19.84,0.41,23.37,84.4
2025-08-16,NZOVE,Day,97579.3,80915.1,3501.6,10,69322.0,16664.2,2563946.0,53239292.0,50675346.0,system_historical,6.9,1.7,20.86,0.34,18.05,82.9
2025-08-16,NZOVE,Night,81856.6,66698.0,2719.1,10,57309.1,15158.6,2444460.0,44013375.0,41568915.0,system_historical,7.37,2.22,23.96,0.32,18.36,81.5
2025-08-17,NZOVE,Day,97195.9,84525.9,2694.9,10,73378.4,12670.0,2638038.0,56354628.0,53716590.0,system_historical,7.02,1.54,18.78,0.43,44.5,87.0
2025-08-17,NZOVE,Night,85242.1,73300.0,2267.5,10,63702.5,11942.0,2417936.0,48923526.0,46505589.0,system_historical,6.94,3.91,21.23,0.41,36.65,86.0
2025-08-18,NZOVE,Day,95348.3,76401.5,3732.9,10,65028.5,18946.8,2514753.0,49941869.0,47427116.0,system_historical,6.89,1.58,23.84,0.27,17.61,80.1
2025-08-18,NZOVE,Night,91754.2,71999.0,3555.8,10,61243.3,19755.2,2898704.0,47034846.0,44136142.0,system_historical,6.99,2.93,23.66,0.44,19.28,78.5
2025-08-19,NZOVE,Day,82322.3,66045.3,2910.8,10,56530.0,16277.0,2533882.0,43415030.0,40881148.0,system_historical,7.18,1.53,21.1,0.4,23.38,80.2
2025-08-19,NZOVE,Night,84331.4,66492.4,2773.8,10,57069.3,17839.0,2321622.0,43829237.0,41507615.0,system_historical,7.04,3.46,19.13,0.29,19.13,78.8
2025-08-20,NZOVE,Day,84263.1,71688.6,2973.0,10,61546.8,12574.5,2576773.0,47267905.0,44691133.0,system_historical,7.4,1.77,19.19,0.36,44.56,85.1
2025-08-20,NZOVE,Night,84905.3,71300.0,2557.2,10,61612.8,13605.3,2369534.0,47318627.0,44949093.0,system_historical,7.02,3.38,18.0,0.25,30.88,84.0
2025-08-21,NZOVE,Day,83367.8,65379.2,3218.0,10,55623.3,17988.6,2353265.0,42718708.0,40365444.0,system_historical,6.85,2.3,19.37,0.37,24.32,78.4
2025-08-21,NZOVE,Night,90954.3,77683.2,3403.4,10,66511.5,13271.1,2546776.0,51080818.0,48534042.0,system_historical,7.22,3.81,20.53,0.41,39.14,85.4
2025-08-22,NZOVE,Day,94111.2,79933.9,3688.1,10,68252.4,14177.3,2988801.0,52417874.0,49429073.0,system_historical,6.89,3.27,23.2,0.31,41.29,84.9
2025-08-22,NZOVE,Night,84483.8,72152.5,2598.1,10,62339.1,12331.3,2625652.0,47876444.0,45250791.0,system_historical,7.48,2.76,23.31,0.27,23.02,85.4
2025-08-23,NZOVE,Day,95983.5,79551.3,3923.6,10,67672.6,16432.2,2374415.0,51972531.0,49598116.0,system_historical,7.43,4.2,21.43,0.39,17.21,82.9
2025-08-23,NZOVE,Night,81630.0,69087.4,2402.7,10,59776.0,12542.6,2035638.0,45907955.0,43872318.0,system_historical,7.42,2.32,22.0,0.43,20.94,84.6
2025-08-24,NZOVE,Day,88258.7,70610.1,2535.1,10,61014.0,17648.7,2456440.0,46858724.0,44402285.0,system_historical,7.22,2.87,19.99,0.31,36.65,80.0
2025-08-24,NZOVE,Night,86807.5,75375.1,3500.8,10,64336.8,11432.4,2678184.0,49410642.0,46732458.0,system_historical,6.99,1.91,18.92,0.31,15.1,86.8
2025-08-25,NZOVE,Day,82152.9,68041.8,3193.8,10,58043.8,14111.0,2656124.0,44577650.0,41921526.0,system_historical,6.95,2.43,20.29,0.34,27.38,82.8
2025-08-25,NZOVE,Night,93961.0,76724.0,3769.0,10,65282.7,17236.9,2609140.0,50137085.0,47527945.0,system_historical,6.87,1.57,18.3,0.37,28.01,81.7
2025-08-26,NZOVE,Day,86579.4,68431.4,3360.4,10,58227.9,18147.9,2824252.0,44719003.0,41894751.0,system_historical,7.15,3.02,18.64,0.45,40.34,79.0
2025-08-26,NZOVE,Night,84096.5,73044.5,3263.6,10,62476.4,11052.1,2214285.0,47981880.0,45767595.0,system_historical,6.94,3.38,21.99,0.38,15.41,86.9
2025-08-27,NZOVE,Day,86315.5,67858.5,2167.2,10,58905.5,18457.0,2680593.0,45239403.0,42558810.0,system_historical,7.17,2.74,20.49,0.26,22.15,78.6
2025-08-27,NZOVE,Night,89908.6,75958.1,3278.6,10,65083.7,13950.5,2486681.0,49984300.0,47497619.0,system_historical,6.85,2.44,18.57,0.36,36.35,84.5
2025-08-28,NZOVE,Day,93146.8,80254.6,3008.9,10,69220.3,12892.2,2619078.0,53161162.0,50542083.0,system_historical,7.02,1.88,18.41,0.45,23.24,86.2
2025-08-28,NZOVE,Night,94577.3,73862.9,3365.9,10,63110.8,20714.4,2395272.0,48469082.0,46073810.0,system_historical,7.4,4.48,19.12,0.39,40.52,78.1
2025-08-29,NZOVE,Day,87364.1,75109.4,3063.8,10,64534.7,12254.7,2573020.0,49562638.0,46989618.0,system_historical,7.0,2.46,19.59,0.42,22.54,86.0
2025-08-29,NZOVE,Night,88379.5,69330.7,2476.4,10,59921.2,19048.8,2418261.0,46019458.0,43601197.0,system_historical,6.89,3.84,18.24,0.29,32.84,78.4
2025-08-30,NZOVE,Day,88140.9,73378.2,3081.6,10,62958.7,14762.8,2272581.0,48352303.0,46079721.0,system_historical,6.84,2.35,21.84,0.26,32.12,83.3
2025-08-30,NZOVE,Night,91916.5,76729.9,2954.1,10,66102.8,15186.6,2416676.0,50766937.0,48350261.0,system_historical,6.99,2.48,23.16,0.37,21.69,83.5
2025-08-31,NZOVE,Day,90917.2,73445.3,2750.8,10,63350.0,17471.9,2616084.0,48652790.0,46036705.0,system_historical,7.23,3.33,18.53,0.3,39.92,80.8
2025-08-31,NZOVE,Night,90290.7,77766.5,3424.5,10,66565.3,12524.2,2477692.0,51122188.0,48644496.0,system_historical,7.14,1.79,18.92,0.36,37.08,86.1
2025-09-01,NZOVE,Day,92887.5,73589.8,2392.5,10,63838.4,19297.7,2655619.0,49027865.0,46372246.0,system_historical,7.23,3.21,20.25,0.26,31.5,79.2
2025-09-01,NZOVE,Night,89511.4,72500.9,2601.6,10,62649.2,17010.5,2366440.0,48114562.0,45748122.0,system_historical,6.97,2.98,18.78,0.32,33.5,81.0
2025-09-02,NZOVE,Day,94577.3,76233.7,3206.2,10,65404.2,18343.5,2592307.0,50230426.0,47638119.0,system_historical,7.48,2.77,18.11,0.34,39.34,80.6
2025-09-02,NZOVE,Night,96302.9,74758.6,2325.0,10,64957.8,21544.3,2648341.0,49887608.0,47239267.0,system_historical,6.86,2.07,18.97,0.29,37.23,77.6
2025-09-03,NZOVE,Day,81261.7,62764.3,2192.8,10,54295.0,18497.4,2245807.0,41698595.0,39452788.0,system_historical,7.5,2.18,18.83,0.26,27.3,77.2
2025-09-03,NZOVE,Night,92658.1,80213.8,3788.5,10,68404.0,12444.3,2771833.0,52534237.0,49762404.0,system_historical,6.96,2.59,18.55,0.45,19.47,86.6
2025-09-04,NZOVE,Day,93017.7,75162.2,2921.2,10,64724.8,17855.6,2586047.0,49708632.0,47122584.0,system_historical,7.11,3.97,21.32,0.45,26.93,80.8
2025-09-04,NZOVE,Night,80801.4,67096.0,2538.7,10,57847.7,13705.4,2666598.0,44427050.0,41760452.0,system_historical,7.3,3.66,18.24,0.37,34.17,83.0
2025-09-05,NZOVE,Day,83346.9,67513.5,3115.4,10,57646.8,15833.4,2166365.0,44272728.0,42106363.0,system_historical,7.06,2.15,19.23,0.43,40.84,81.0
2025-09-05,NZOVE,Night,96681.9,83411.2,3571.8,10,71498.3,13270.7,2554409.0,54910693.0,52356284.0,system_historical,7.18,4.43,18.18,0.42,18.62,86.3
2025-09-06,NZOVE,Day,94817.1,79375.1,2414.5,10,69023.1,15442.0,2439272.0,53009761.0,50570489.0,system_historical,7.3,2.57,18.75,0.32,42.82,83.7
2025-09-06,NZOVE,Night,82348.1,66115.5,2327.3,10,57176.6,16232.6,2071132.0,43911662.0,41840530.0,system_historical,7.17,1.99,23.12,0.33,30.78,80.3
2025-09-07,NZOVE,Day,86104.9,68394.0,2930.5,10,58624.1,17710.9,2707193.0,45023307.0,42316114.0,system_historical,7.22,1.6,18.43,0.29,42.41,79.4
2025-09-07,NZOVE,Night,86265.6,67941.3,2810.4,10,58336.8,18324.4,2423785.0,44802633.0,42378847.0,system_historical,7.3,3.16,21.28,0.32,42.24,78.8
2025-09-08,NZOVE,Day,90758.9,74609.5,2814.0,10,64334.6,16149.4,2444176.0,49408941.0,46964765.0,system_historical,6.93,2.73,19.85,0.26,17.37,82.2
2025-09-08,NZOVE,Night,98117.7,85278.4,2981.0,10,73769.6,12839.3,2455266.0,56655021.0,54199755.0,system_historical,6.82,1.78,20.9,0.33,24.15,86.9
2025-09-09,NZOVE,Day,97764.4,83626.7,3900.4,10,71363.6,14137.7,2447440.0,54807255.0,52359815.0,system_historical,7.45,2.22,20.2,0.31,44.82,85.5
2025-09-09,NZOVE,Night,93067.7,75379.4,3406.1,10,64435.4,17688.3,2575702.0,49486360.0,46910658.0,system_historical,6.89,1.73,19.62,0.25,36.3,81.0
2025-09-10,NZOVE,Day,80812.6,69975.5,2981.3,10,59996.7,10837.1,2333795.0,46077464.0,43743669.0,system_historical,7.33,3.93,19.76,0.38,16.63,86.6
2025-09-10,NZOVE,Night,95051.0,78870.3,3609.0,10,67374.3,16180.7,2508228.0,51743459.0,49235231.0,system_historical,7.01,3.49,21.7,0.28,22.94,83.0
2025-09-11,NZOVE,Day,81930.1,64165.5,1938.4,10,55810.6,17764.6,2327934.0,42862510.0,40534576.0,system_historical,7.38,4.14,19.34,0.42,16.39,78.3
2025-09-11,NZOVE,Night,92650.2,77312.3,3606.8,10,65974.2,15337.9,2442854.0,50668195.0,48225341.0,system_historical,6.83,4.41,21.45,0.4,29.53,83.4
2025-09-12,NZOVE,Day,87903.7,71715.8,3181.5,10,61362.7,16187.9,2365670.0,47126589.0,44760919.0,system_historical,6.86,2.6,21.13,0.34,17.8,81.6
2025-09-12,NZOVE,Night,82974.1,67254.8,2867.1,10,57662.2,15719.2,2196896.0,44284601.0,42087705.0,system_historical,7.4,3.47,22.27,0.33,18.08,81.1
2025-09-13,NZOVE,Day,90872.2,71220.1,2569.5,10,61528.6,19652.2,2383292.0,47253935.0,44870643.0,system_historical,7.37,3.75,18.22,0.35,27.91,78.4
2025-09-13,NZOVE,Night,95455.8,75019.2,2794.0,10,64723.3,20436.6,2836828.0,49707459.0,46870631.0,system_historical,6.96,1.78,20.69,0.37,27.68,78.6
2025-09-14,NZOVE,Day,96294.2,82948.7,2540.1,10,72113.7,13345.6,2787845.0,55383324.0,52595480.0,system_historical,7.01,3.06,20.9,0.33,44.53,86.1
2025-09-14,NZOVE,Night,93684.3,72425.7,3602.4,10,61580.7,21258.6,2486839.0,47293977.0,44807139.0,system_historical,7.38,3.94,23.77,0.35,37.13,77.3
2025-09-15,NZOVE,Day,91024.4,70395.2,2252.8,10,61102.9,20629.2,2905160.0,46927054.0,44021894.0,system_historical,7.44,1.65,23.27,0.45,22.96,77.3
2025-09-15,NZOVE,Night,91294.9,76205.9,3745.8,10,64839.5,15089.0,2609239.0,49796735.0,47187496.0,system_historical,7.49,4.19,22.54,0.43,37.7,83.5
2025-09-16,NZOVE,Day,80979.8,67004.6,2692.3,10,57611.8,13975.2,2630845.0,44245866.0,41615022.0,system_historical,7.21,3.21,19.77,0.42,26.24,82.7
2025-09-16,NZOVE,Night,87481.7,74587.1,2937.6,10,64190.8,12894.6,2799202.0,49298508.0,46499306.0,system_historical,6.91,1.64,22.08,0.27,42.44,85.3
2025-09-17,NZOVE,Day,93603.8,73556.0,2430.8,10,63769.6,20047.8,2872876.0,48975076.0,46102200.0,system_historical,7.24,4.21,22.45,0.28,34.87,78.6
2025-09-17,NZOVE,Night,86969.1,73336.8,3411.8,10,62591.4,13632.2,2586773.0,48070164.0,45483392.0,system_historical,7.24,3.46,22.69,0.27,22.59,84.3
2025-09-18,NZOVE,Day,94680.5,75801.6,3071.1,10,65150.4,18878.9,2372559.0,50035507.0,47662949.0,system_historical,7.41,3.16,19.64,0.43,41.96,80.1
2025-09-18,NZOVE,Night,91042.3,74634.4,3329.6,10,63841.4,16407.9,2715051.0,49030186.0,46315135.0,system_historical,6.96,4.4,19.95,0.31,18.93,82.0
2025-09-19,NZOVE,Day,88693.5,75955.8,3616.9,10,64743.3,12737.7,2695377.0,49722860.0,47027483.0,system_historical,7.49,3.97,23.17,0.41,39.25,85.6
2025-09-19,NZOVE,Night,96945.7,77450.7,2561.2,10,67144.5,19495.0,2604997.0,51566949.0,48961952.0,system_historical,7.1,1.87,18.17,0.29,37.25,79.9
2025-09-20,NZOVE,Day,82840.8,65482.7,2650.2,10,56284.2,17358.1,2668601.0,43226304.0,40557703.0,system_historical,7.2,3.81,21.75,0.44,37.53,79.0
2025-09-20,NZOVE,Night,89702.9,74198.1,2240.4,10,64537.8,15504.9,2513565.0,49565058.0,47051494.0,system_historical,7.31,3.99,22.9,0.26,36.77,82.7
2025-09-21,NZOVE,Day,92124.6,75548.8,3544.2,10,64449.8,16575.8,2300105.0,49497420.0,47197315.0,system_historical,6.85,2.71,23.61,0.37,35.09,82.0
2025-09-21,NZOVE,Night,90275.1,77651.2,2351.9,10,67534.3,12623.9,2617929.0,51866307.0,49248378.0,system_historical,7.2,2.78,19.32,0.41,43.21,86.0
2025-09-22,NZOVE,Day,81431.9,69431.9,2230.7,10,60258.0,12000.0,2676031.0,46278146.0,43602115.0,system_historical,7.17,4.28,22.59,0.41,39.32,85.3
2025-09-22,NZOVE,Night,87343.0,69909.7,2365.0,10,60553.8,17433.3,2386821.0,46505288.0,44118468.0,system_historical,7.41,2.7,20.32,0.36,43.91,80.0
2025-09-23,NZOVE,Day,91800.0,77667.2,3772.1,10,66128.4,14132.8,2589432.0,50786596.0,48197164.0,system_historical,6.81,1.66,22.4,0.39,15.33,84.6
2025-09-23,NZOVE,Night,85448.9,69088.4,2833.1,10,59346.5,16360.5,2289396.0,45578110.0,43288714.0,system_historical,7.29,1.52,21.53,0.4,36.31,80.9
2025-09-24,NZOVE,Day,95985.2,80208.8,3147.2,10,69040.7,15776.4,2781427.0,53023286.0,50241859.0,system_historical,6.89,3.24,18.02,0.4,42.37,83.6
2025-09-24,NZOVE,Night,81784.2,64787.7,1970.2,10,56338.7,16996.5,2444972.0,43268126.0,40823154.0,system_historical,7.15,2.93,19.99,0.41,32.69,79.2
2025-09-25,NZOVE,Day,97224.8,79587.9,2979.8,10,68649.3,17636.9,2769429.0,52722651.0,49953221.0,system_historical,7.45,2.49,21.88,0.41,19.6,81.9
2025-09-25,NZOVE,Night,81084.0,67912.1,2855.2,10,58265.7,13171.9,2518552.0,44748065.0,42229513.0,system_historical,7.18,1.97,19.72,0.3,44.63,83.8
2025-09-26,NZOVE,Day,93225.8,75002.8,2747.6,10,64754.9,18223.0,2837076.0,49731771.0,46894694.0,system_historical,6.87,3.85,22.39,0.31,21.75,80.5
2025-09-26,NZOVE,Night,84286.6,70356.7,2943.7,10,60377.4,13929.9,2217373.0,46369818.0,44152445.0,system_historical,7.44,3.38,22.02,0.45,34.54,83.5
2025-09-27,NZOVE,Day,94776.6,74332.9,3220.4,10,63679.2,20443.7,2544739.0,48905656.0,46360917.0,system_historical,7.19,4.49,23.23,0.33,16.77,78.4
2025-09-27,NZOVE,Night,97760.9,82142.6,3473.3,10,70455.0,15618.4,2515866.0,54109474.0,51593608.0,system_historical,7.34,2.38,21.15,0.39,44.06,84.0
2025-09-28,NZOVE,Day,88227.0,74614.2,2567.2,10,64585.5,13612.9,2195776.0,49601679.0,47405903.0,system_historical,7.03,3.92,23.21,0.37,25.03,84.6
2025-09-28,NZOVE,Night,95487.7,83261.0,4121.6,10,70813.3,12226.8,2423646.0,54384617.0,51960971.0,system_historical,7.11,3.52,19.25,0.42,31.98,87.2
2025-09-29,NZOVE,Day,81566.9,67459.8,2711.1,10,58002.7,14107.0,2054921.0,44546064.0,42491143.0,system_historical,7.27,4.47,18.46,0.27,38.37,82.7
2025-09-29,NZOVE,Night,89038.9,72337.6,3459.5,10,61644.4,16701.3,2384041.0,47342869.0,44958828.0,system_historical,6.99,4.13,20.25,0.45,33.97,81.2
2025-09-30,NZOVE,Day,89363.0,73735.9,3655.6,10,62706.7,15627.1,2496574.0,48158735.0,45662161.0,system_historical,6.88,2.54,18.7,0.29,29.59,82.5
2025-09-30,NZOVE,Night,90506.3,76317.5,2428.0,10,66257.7,14188.9,2691891.0,50885904.0,48194013.0,system_historical,6.86,2.74,20.21,0.29,31.71,84.3
2025-10-01,NZOVE,Day,88116.6,68854.1,2794.2,10,59174.5,19262.5,2364038.0,45445986.0,43081948.0,system_historical,7.1,3.75,23.54,0.25,26.16,78.1
2025-10-01,NZOVE,Night,89765.6,70210.9,3373.9,10,59815.9,19554.6,2367829.0,45938649.0,43570820.0,system_historical,7.1,2.54,18.11,0.29,20.25,78.2
2025-10-02,NZOVE,Day,82348.3,66701.4,2947.9,10,57083.4,15646.8,2584553.0,43840030.0,41255477.0,system_historical,6.9,2.68,21.97,0.34,44.38,81.0
2025-10-02,NZOVE,Night,80869.0,63557.0,2877.0,10,54324.2,17312.0,2544323.0,41721005.0,39176681.0,system_historical,7.45,3.42,20.54,0.33,43.5,78.6
2025-10-03,NZOVE,Day,94804.3,78692.4,3349.5,10,67473.7,16111.8,2674310.0,51819787.0,49145476.0,system_historical,7.04,2.91,19.6,0.38,18.13,83.0
2025-10-03,NZOVE,Night,80713.6,68645.2,2198.5,10,59582.2,12068.4,2543170.0,45759098.0,43215928.0,system_historical,7.37,2.36,20.95,0.44,29.97,85.0
2025-10-04,NZOVE,Day,88885.6,71921.1,3149.7,10,61579.3,16964.5,2345115.0,47292901.0,44947786.0,system_historical,7.0,2.52,20.8,0.3,43.16,80.9
2025-10-04,NZOVE,Night,88363.8,70458.9,2617.2,10,60795.8,17904.8,2397580.0,46691172.0,44293592.0,system_historical,6.89,3.23,20.76,0.39,43.45,79.7
2025-10-05,NZOVE,Day,97285.2,83997.9,2666.4,10,72931.7,13287.4,2641862.0,56011575.0,53369713.0,system_historical,7.19,2.04,20.11,0.34,44.89,86.3
2025-10-05,NZOVE,Night,89350.1,76812.2,2587.9,10,66543.1,12538.0,2446678.0,51105086.0,48658408.0,system_historical,6.89,4.05,22.5,0.29,26.74,86.0
2025-10-06,NZOVE,Day,87526.6,67579.8,2064.9,10,58756.9,19946.8,2481361.0,45125288.0,42643927.0,system_historical,6.97,3.04,21.09,0.35,31.58,77.2
2025-10-06,NZOVE,Night,90557.7,76468.2,2565.8,10,66255.5,14089.6,2394462.0,50884218.0,48489757.0,system_historical,6.81,3.08,19.1,0.4,33.19,84.4
2025-10-07,NZOVE,Day,97216.0,76714.4,2665.7,10,66377.3,20501.5,2787591.0,50977757.0,48190165.0,system_historical,6.89,4.31,21.23,0.32,34.4,78.9
2025-10-07,NZOVE,Night,87685.5,71365.2,3131.1,10,61097.6,16320.2,2786038.0,46922982.0,44136943.0,system_historical,6.88,2.54,21.64,0.42,19.31,81.4
2025-10-08,NZOVE,Day,97152.3,77973.0,3522.8,10,66652.8,19179.3,2779582.0,51189385.0,48409802.0,system_historical,7.27,4.45,22.23,0.31,39.69,80.3
2025-10-08,NZOVE,Night,86229.6,67600.4,2342.1,10,58498.2,18629.2,2529863.0,44926625.0,42396762.0,system_historical,6.97,3.32,23.2,0.39,25.31,78.4
2025-10-09,NZOVE,Day,97741.3,81691.7,3016.5,10,70506.0,16049.7,2981511.0,54148576.0,51167065.0,system_historical,7.04,3.43,21.56,0.34,18.01,83.6
2025-10-09,NZOVE,Night,82155.4,69527.0,2947.3,10,59627.0,12628.4,2369303.0,45793538.0,43424236.0,system_historical,6.89,2.19,22.54,0.41,35.18,84.6
2025-10-10,NZOVE,Day,97055.0,82475.8,2483.2,10,71745.1,14579.2,2447380.0,55100203.0,52652824.0,system_historical,7.17,4.29,23.18,0.3,25.72,85.0
2025-10-10,NZOVE,Night,91659.9,73278.3,2869.5,10,63081.0,18381.6,2207335.0,48446174.0,46238838.0,system_historical,7.36,3.49,23.29,0.3,17.17,79.9
